//Input. Needs to be first e.g [I] replaced by click or tap,
Finished Round One,That was easy right? [I] Play to start the next round
Earning Experience,Popping Bloons earns your Monkeys experience.
Unlocking Upgrades,Your Dart Monkeys have enough to unlock an upgrade
Upgrade Details,Each Monkey type has 5 upgrades in 3 paths. Unlock one of them now.
Upgrade Complete,Great! You can now upgrade your existing Monkeys with that upgrade.
Select Monkey,"You've unlocked the upgrade, but still need to apply it to the Monkeys in game. Tap a Monkey now."
Select Upgrade,"Now, select the unlocked upgrade to purchase and equip it."
Hero Title,Heroes!
Quincy Intro,Need some help?
Hero Info,Quincy is a Monkey Hero that upgrades himself during the game. He can pop several Bloons per shot.
Last Round,One round to go!
Next Map Title,Nice work!
Next Map Description,"We've got them on the run, head over to that Big Tree next!"
Next Map Button,Let's Go
Big Tree Title,Big Tree
Big Tree Description,This tree blocks the sight of your Monkeys so place them with care. Some Monkeys can shoot over obstacles.
Big Tree Victory Title,One Final Push...
Big Tree Victory Description,"Victory is in sight, push into the Town Center!"
Big Tree Victory Button,Let's Go
Town Centre Title,Town Center
Town Centre Description,Crush all the Bloons and save your town.
Town Centre Victory Description,We did it!
Home Description,Welcome home
Xp Reminder Title,Don't Forget!
Xp Reminder Description,Remember to spend your Monkey XP points to unlock more upgrades for your Monkeys.
Lose Tutorial Title,Whoops!
Lose Tutorial Description,You ran out of lives! Try again. Try placing more Monkeys near the track or getting more upgrades.
Select a Monkey,Select a Monkey
Earning Experience Title,Unlocking Upgrades
Unlocking Upgrades Title,Unlocking Upgrades
Next,Next
,
//Loading Messages,
Loading Message 0,Inspecting Hieroglyphs...
Loading Message 1,Training Monkeys...
Loading Message 2,Preparing Darts...
Loading Message 3,Inflating Bloons...
Loading Message 4,Collecting Bananas...
Loading Message 5,Taking a break...
Loading Message 6,Trimming the Gardens...
Loading Message 7,Unleashing Monkey Cthulhu...
Loading Message 8,Waking the Sun God...
Loading Message 9,Summoning Heroes...
Loading Message 10,Downloading New Content
Internet Connection Required Message,Internet connection required to download new game content. Please check connection. Retrying...
,
// Achievements,
Achievement 1 Name,Impoppable
Achievement 1 Description,Pop {0} Bloons
Achievement 2 Name,MOAB Assassin
Achievement 2 Description,Destroy {0} MOABs
Achievement 3 Name,BFB Brawler
Achievement 3 Description,Destroy {0} BFBs
Achievement 4 Name,ZOMGinator
Achievement 4 Description,Destroy {0} ZOMGs
Achievement 5 Name,Me Did A Job on DDT
Achievement 5 Description,Destroy {0} DDTs
Achievement 6 Name,Sapper
Achievement 6 Description,Pop {0} Fortified Bloons or MOAB-Class. Avoid insta-kills and Fort stripping for best results.
Achievement 7 Name,First Win
Achievement 7 Description,{0} Non-Tutorial Beginner map Win
Achievement 8 Name,Grasshopper
Achievement 8 Description,Win on {0} different Beginner maps
Achievement 9 Name,Next Level
Achievement 9 Description,Win {0} game on an Intermediate map
Achievement 10 Name,Acolyte
Achievement 10 Description,Win games on {0} different Intermediate maps
Achievement 11 Name,Advanced Player
Achievement 11 Description,Win {0} game on an Advanced map
Achievement 12 Name,Extreme Player
Achievement 12 Description,Win {0} game on an Extreme map
Achievement 13 Name,Big Monkey
Achievement 13 Description,Deploy a tier 4 monkey tower
Achievement 14 Name,Mega Monkey
Achievement 14 Description,Deploy a tier 5 monkey tower
Achievement 15 Name,Hero Time
Achievement 15 Description,Deploy a Hero on a non-tutorial map
Achievement 16 Name,Hero Powers Activate
Achievement 16 Description,Use any Hero Level 3 Ability
Achievement 17 Name,"Bigger, Badder"
Achievement 17 Description,Use any Hero Level 10 Ability
Achievement 18 Name,Epic Hero
Achievement 18 Description,Level any Hero to Level {0}
Achievement 19 Name,Monkey Avenger League
Achievement 19 Description,Win a game for {0} different Heroes
Achievement 20 Name,You've Got the Power
Achievement 20 Description,Use Powers for the first time
Achievement 21 Name,Power User
Achievement 21 Description,Use Powers {0} times
Achievement 22 Name,Empowered
Achievement 22 Description,Use Powers {0} times
Achievement 23 Name,Student
Achievement 23 Description,Apply your first Monkey Knowledge point
Achievement 24 Name,Scholar
Achievement 24 Description,Apply {0} Monkey Knowledge points
Achievement 25 Name,Dr. Monkey
Achievement 25 Description,Spend 106 Monkey Knowledge points
Achievement 26 Name,First Monkeys First
Achievement 26 Description,Win {0} games using only Primary monkeys
Achievement 27 Name,War Monkeys
Achievement 27 Description,Win {0} games using only Military monkeys
Achievement 28 Name,Abracadabmonkey
Achievement 28 Description,Win {0} games using only Magic monkeys
Achievement 29 Name,Unsung Monkeys
Achievement 29 Description,Win {0} games using only Support monkeys
Achievement 30 Name,Inflated
Achievement 30 Description,Beat round {0} in Deflation mode
Achievement 31 Name,Survivor
Achievement 31 Description,Beat round {0} in Apopalypse mode
Achievement 32 Name,Indie
Achievement 32 Description,Win {0} games with Alternate Bloon Rounds
Achievement 33 Name,Poppable
Achievement 33 Description,Win {0} games on Impoppable Difficulty
Achievement 34 Name,Thrifty
Achievement 34 Description,Win {0} games in Half Cash mode
Achievement 35 Name,Bloonzilla!
Achievement 35 Description,Win {0} games against Double HP MOABs
Achievement 36 Name,Role Reverser
Achievement 36 Description,Win a game in Reverse mode
Achievement 37 Name,Medal Winner
Achievement 37 Description,Get all medals for a map
Achievement 38 Name,Decorated Hero
Achievement 38 Description,Get 36 difficulty medals on Beginner maps
Achievement 39 Name,Red and Blue Makes...
Achievement 39 Description,Pop {0} Purple Bloons
Achievement 40 Name,Infrared
Achievement 40 Description,Pop {0} Camo Bloons
Achievement 41 Name,Our Powers Combined
Achievement 41 Description,Collect at least 12 different Powers
Achievement 42 Name,Challenger
Achievement 42 Description,Win {0} Daily Challenge
Achievement 43 Name,Challenge Apprentice
Achievement 43 Description,Win {0} Daily Challenges
Achievement 44 Name,Challenge Master
Achievement 44 Description,Win {0} Daily Challenges
Achievement 45 Name,Perfect Week
Achievement 45 Description,Complete all Daily Challenges in a week
Achievement 46 Name,Knowledgeable Primate
Achievement 46 Description,Unlock all Monkey Knowledge in one branch
Achievement 47 Name,Bloons Master
Achievement 47 Description,Beat {0} map in CHIMPS mode
Achievement 48 Name,Superior Bloons Master
Achievement 48 Description,Beat {0} maps in CHIMPS mode
Achievement 49 Name,Ultimate Bloons Master
Achievement 49 Description,Beat {0} maps in CHIMPS mode
Achievement 50 Name,Super BAD
Achievement 50 Description,Destroy {0} BADs
Collect,Collect
,
//Standard Round Messages,
,
,
Hint 2,"You get 1 cash for every layer of Bloon popped, plus some bonus at the end of each round."
Hint 7,"Keep playing Bloons TD 6 regularly and check for new updates - maps, heroes, challenges, and other awesomeness."
Hint 12,"The more you use a certain Monkey, the more upgrades you will unlock for using it."
Hint 26,"See those Zebra striped Bloons? They combine the meanness of White Bloons and Black Bloons, and contain one of each just for fun."
Hint 32,You saw one Camo Bloon back on round 24. Hope you're ready for more!
Hint 38,"End of next round has 2 Regrow Rainbow Bloons. If handled poorly, 2 could turn into many more..."
Hint 39,First MOAB-Class Bloon next round. Don't say you weren't warned!
Hint 41,Coming up: Regrow Rainbow Bloons and Camo Rainbow Bloons. You all sorted for this?
Hint 45,Fortified Ceramic Bloons coming up next.
Hint 50,Lots of Camo Ceramic Bloons could wreck your day. Just sayin'.
Hint 54,BTD6 is awesome. Life is awesome too. Don't forget to have a break sometimes and do something else. Then play more BTD6!
Hint 58,Can you pop Lead? Can you pop Camo? How about... Camo Lead?
Hint 59,Final round for Medium difficulty coming next. Congratulations! If you can pop the BFB Bloon that is...
Hint 62,"If you played BTD5 you'll remember what Round 63 was like. If you are new to this game, let's just say: many tightly packed Ceramic Bloons."
Hint 73,Next round: Camo Regrow Fortified Ceramic Bloons. Phew! What a mouthful.
Hint 77,What happens when you cram 75 Ceramic Bloons into a tiny space? You're about to find out!
Hint 79,"Final round for Hard difficulty next. Throw everything you've got at the ZOMG Bloon. It's big and slow, but very very tough."
Hint 89,"What's a DDT Bloon you ask? Like a MOAB crossed with a Pink, Camo and Lead Bloon. In all the bad ways."
Hint 100,Congratulations on beating round 100! Enjoy your reward!
,
//Alternate Round Messages [will comment out duplicates for now / warnings],
Alternate Hint 3,Alternate Bloon rounds...
Alternate Hint 4,You know 'alternate' just means harder right?
Alternate Hint 5,Did you panic when you saw the Camo?
Alternate Hint 7,Still on max lives?
Alternate Hint 8,"Hmm, wonder when the first Lead will appear?"
Alternate Hint 21,That's what we call a 'cash starve' round...
Alternate Hint 39,"Next round, MOAB as usual. Or is it?"
Alternate Hint 59,BFB next round. Or should that be FBFB?
Alternate Hint 77,Next round is a real stinker...
Alternate Hint 79,ZOMG that was tough...
Alternate Hint 99,It wasn't that BAD was it?
Alternate Hint 100,Congratulations on beating round 100! Enjoy your reward!
,
// iap ,
Max Level,Max Level
Processing,Processing
Purchased,Purchased
Purchase failed,Purchase failed. Please check internet connection and device login.
,
// Time,
days,days
day,day
hours,hours
hour,hour
minutes,minutes
minute,minute
seconds,seconds
second,second
,
// Store: standard,
btd6_monkeymoney,Monkey Money
btd6_monkeymoney Description,A healthy handful of Monkey Money.
btd6_pileomonkeymoney,Pile O Monkey Money
btd6_pileomonkeymoney Description,A great big pile of Monkey Money.
btd6_vaultomonkeymoney,Vault O Monkey Money
btd6_vaultomonkeymoney Description,An entire vault full to the brim with Monkey Money!
btd6_mountainomonkeymoney,Mountain O Monkey Money
btd6_mountainomonkeymoney Description,You'll need a team of monkey sherpas to reach the summit of this awesome mountain of Monkey Money.
btd6_towerxp,(5000) Monkey XP
btd6_towerxp Description,Get {0} XP for your favorite monkey tower now!
btd6_fulltowerunlock,Full Monkey Unlock
btd6_fulltowerunlock Description,Unlock all upgrades for a monkey tower instantly.
btd6_doublecashmode,Double Cash Mode
btd6_doublecashmode Description,Get double in-game cash forever! Can be de-activated.
btd6_knowledgeunlocked,Knowledge Unlocked
btd6_knowledgeunlocked Description,Unlock the secrets of Monkey Knowledge! Instantly rank up to Rank {0} and also get {1} Bonus Knowledge Points!
btd6_knowledgepoint,Knowledge Point
